barrio_code,barrio_name,latitude,longitude,demand_type,id,building_type
86,Valverde,4482922.38,441814.2036,residential,3291,residential
86,Valverde,4482936.495,441907.7588,residential,3292,residential
86,Valverde,4482940.781,441906.5982,residential,3293,residential
86,Valverde,4482952.306,441912.5751,residential,3294,residential
86,Valverde,4482960.17,441898.9819,residential,3295,residential
86,Valverde,4482946.442,441888.1184,residential,3296,residential
86,Valverde,4482955.739,441911.096,residential,3297,residential
86,Valverde,4482966.715,441845.0755,residential,3298,residential
86,Valverde,4482961.544,441834.6281,residential,3299,residential
86,Valverde,4482978.477,441905.917,residential,3300,residential
86,Valverde,4482975.722,441895.5408,residential,3301,residential
86,Valverde,4482982.185,441880.9181,residential,3302,residential
86,Valverde,4482981.297,441862.2698,residential,3303,residential
86,Valverde,4482902.056,442415.0712,residential,3304,yes
86,Valverde,4482947.871,442104.6715,residential,3305,church
86,Valverde,4482987.766,441928.3603,residential,3306,residential
86,Valverde,4482997.536,441932.2386,residential,3307,residential
86,Valverde,4482983.498,442396.5818,residential,3308,yes
86,Valverde,4483000.768,441935.3626,residential,3309,residential
86,Valverde,4483021.218,441908.3795,residential,3310,residential
86,Valverde,4483033.264,442248.9128,residential,3311,yes
86,Valverde,4482984.249,441840.7377,residential,3312,residential
86,Valverde,4482984.691,441832.0282,residential,3313,residential
86,Valverde,4482980.074,441859.3219,residential,3314,residential
86,Valverde,4482987.43,441830.8527,residential,3315,residential
86,Valverde,4482995.38,441905.9431,residential,3316,residential
86,Valverde,4483000.424,441819.1304,residential,3317,residential
86,Valverde,4483001.542,441906.1545,residential,3318,residential
86,Valverde,4483002.525,441840.6429,residential,3319,residential
86,Valverde,4483016.133,441849.0926,residential,3320,residential
86,Valverde,4483020.432,441860.7482,residential,3321,residential
86,Valverde,4483021.891,441885.7309,residential,3322,residential
86,Valverde,4483023.638,441904.2489,residential,3323,residential
86,Valverde,4483094.45,441837.3797,residential,3324,residential
86,Valverde,4483101.783,441833.5905,residential,3325,residential
86,Valverde,4483113.274,441831.7375,residential,3326,residential
86,Valverde,4483107.026,441836.0469,residential,3327,residential
86,Valverde,4483152.57,441872.8996,residential,3328,yes
86,Valverde,4483151.991,441850.0651,residential,3329,yes
86,Valverde,4483170.591,441847.7241,residential,3330,yes
86,Valverde,4483163.073,441911.912,residential,3331,yes
86,Valverde,4483045.397,442371.3979,residential,3332,yes
86,Valverde,4483040.705,442274.6653,residential,3333,yes
86,Valverde,4483053.63,442369.1089,residential,3334,yes
86,Valverde,4483106.7,442218.3562,residential,3335,yes
86,Valverde,4483120.439,442227.134,residential,3336,yes
86,Valverde,4483092.035,442267.5871,residential,3337,yes
86,Valverde,4483164.747,442213.8759,residential,3338,yes
86,Valverde,4483173.854,441922.5141,residential,3339,yes
86,Valverde,4483001.647,442825.6157,residential,3340,yes
86,Valverde,4483058.885,442752.1901,residential,3341,yes
86,Valverde,4483058.166,442996.165,residential,3342,yes
86,Valverde,4483105.154,442861.2795,residential,3343,yes
86,Valverde,4483125.83,442755.5613,residential,3344,yes
86,Valverde,4483141.608,442814.0432,residential,3345,yes
86,Valverde,4483187.419,442735.4874,residential,3346,yes
86,Valverde,4483206.158,442827.8981,residential,3347,yes
86,Valverde,4483240.592,442715.8736,residential,3348,yes
86,Valverde,4483294.862,442779.0606,residential,3349,yes
86,Valverde,4483171.887,441881.8445,residential,3350,yes
86,Valverde,4483179.125,441854.264,residential,3351,yes
86,Valverde,4483187.805,441878.4767,residential,3352,yes
86,Valverde,4483188.7,441901.8695,residential,3353,yes
86,Valverde,4483197.321,441840.2363,residential,3354,yes
86,Valverde,4483203.187,441860.4604,residential,3355,yes
86,Valverde,4483207.918,441914.1502,residential,3356,yes
86,Valverde,4483210.669,441884.4922,residential,3357,yes
86,Valverde,4483215.547,441878.3789,residential,3358,yes
86,Valverde,4483218.917,441835.7929,residential,3359,yes
86,Valverde,4483225.294,441878.3914,residential,3360,yes
86,Valverde,4483232.153,441910.2054,residential,3361,yes
86,Valverde,4483243.27,441890.5935,residential,3362,yes
86,Valverde,4483243.356,441872.6526,residential,3363,yes
86,Valverde,4483242.598,441852.949,residential,3364,yes
86,Valverde,4483247.449,441833.4527,residential,3365,yes
86,Valverde,4483259.161,441872.7515,residential,3366,yes
86,Valverde,4483248.684,441897.4683,residential,3367,yes
86,Valverde,4483258.932,441860.9491,residential,3368,yes
86,Valverde,4483260.275,441835.1096,residential,3369,yes
86,Valverde,4483227.279,442241.4638,residential,3370,yes
86,Valverde,4483214.906,442209.9955,residential,3371,yes
86,Valverde,4483329.503,442402.2383,residential,3372,yes
86,Valverde,4483081.258,441716.4689,residential,3373,yes
86,Valverde,4483082.564,441680.2579,residential,3374,yes
86,Valverde,4483095.198,441720.9838,residential,3375,yes
86,Valverde,4483102.945,441713.9979,residential,3376,yes
86,Valverde,4483109.385,441689.2887,residential,3377,yes
86,Valverde,4483111.746,441674.7738,residential,3378,yes
86,Valverde,4483120.812,441704.5491,residential,3379,yes
86,Valverde,4483118.63,441696.6169,residential,3380,yes
86,Valverde,4483121.165,441686.77,residential,3381,yes
86,Valverde,4483119.213,441690.501,residential,3382,yes
86,Valverde,4483107.84,441785.9752,residential,3383,yes
86,Valverde,4483108.986,441817.0346,residential,3384,yes
86,Valverde,4483104.259,441811.1817,residential,3385,residential
86,Valverde,4483112.222,441821.8038,residential,3386,residential
86,Valverde,4483123.089,441767.9982,residential,3387,yes
86,Valverde,4483123.664,441804.377,residential,3388,residential
86,Valverde,4483121.886,441800.2148,residential,3389,yes
86,Valverde,4483121.454,441807.894,residential,3390,residential
86,Valverde,4483125.573,441783.3463,residential,3391,yes
86,Valverde,4483135.809,441797.9959,residential,3392,yes
86,Valverde,4483108.288,441764.1106,residential,3393,yes
86,Valverde,4483109.519,441745.6173,residential,3394,yes
86,Valverde,4483114.778,441741.4777,residential,3395,yes
86,Valverde,4483117.17,441751.5852,residential,3396,yes
86,Valverde,4483121.348,441744.1002,residential,3397,yes
86,Valverde,4483125.655,441750.5193,residential,3398,yes
86,Valverde,4483124.874,441734.7476,residential,3399,yes
86,Valverde,4483131.203,441724.0845,residential,3400,yes
86,Valverde,4483135.922,441738.9547,residential,3401,yes
86,Valverde,4483138.355,441737.0193,residential,3402,yes
86,Valverde,4483128.384,441713.5164,residential,3403,yes
86,Valverde,4483135.873,441679.4819,residential,3404,yes
86,Valverde,4483133.738,441715.7276,residential,3405,yes
86,Valverde,4483133.21,441705.0277,residential,3406,yes
86,Valverde,4483138.94,441680.0323,residential,3407,yes
86,Valverde,4483136.744,441698.2908,residential,3408,yes
86,Valverde,4483144.26,441704.0508,residential,3409,yes
86,Valverde,4483151.801,441676.6967,residential,3410,yes
86,Valverde,4483154.996,441682.2674,residential,3411,yes
86,Valverde,4483155.088,441693.4761,residential,3412,yes
86,Valverde,4483127.946,441771.7932,residential,3413,yes
86,Valverde,4483134.783,441780.2383,residential,3414,yes
86,Valverde,4483142.341,441784.5001,residential,3415,yes
86,Valverde,4483149.871,441808.5521,residential,3416,yes
86,Valverde,4483155.498,441789.873,residential,3417,yes
86,Valverde,4483127.351,441815.9983,residential,3418,residential
86,Valverde,4483160.092,441802.1154,residential,3419,yes
86,Valverde,4483172.87,441791.735,residential,3420,yes
86,Valverde,4483182.654,441803.6708,residential,3421,yes
86,Valverde,4483187.243,441773.7605,residential,3422,yes
86,Valverde,4483157.253,441733.3208,residential,3423,yes
86,Valverde,4483149.515,441762.7865,residential,3424,yes
86,Valverde,4483160.93,441757.0946,residential,3425,yes
86,Valverde,4483160.766,441745.6159,residential,3426,yes
86,Valverde,4483170.414,441752.0475,residential,3427,yes
86,Valverde,4483171.9,441765.6272,residential,3428,yes
86,Valverde,4483171.969,441733.9577,residential,3429,yes
86,Valverde,4483178.901,441767.8541,residential,3430,yes
86,Valverde,4483182.304,441744.7066,residential,3431,yes
86,Valverde,4483195.023,441755.3184,residential,3432,yes
86,Valverde,4483194.213,441821.0155,residential,3433,yes
86,Valverde,4483195.398,441815.3361,residential,3434,yes
86,Valverde,4483227.956,441818.8692,residential,3435,yes
86,Valverde,4483225.757,441785.556,residential,3436,yes
86,Valverde,4483232.47,441774.9725,residential,3437,yes
86,Valverde,4483236.775,441784.3676,residential,3438,yes
86,Valverde,4483242.209,441779.7725,residential,3439,yes
86,Valverde,4483253.597,441818.2439,residential,3440,yes
86,Valverde,4483259.165,441790.6302,residential,3441,apartments
86,Valverde,4483260.431,441824.7225,residential,3442,yes
86,Valverde,4483194.965,441756.708,residential,3443,yes
86,Valverde,4483199.729,441723.3895,residential,3444,service
86,Valverde,4483207.07,441731.2194,residential,3445,yes
86,Valverde,4483218.575,441746.6857,residential,3446,yes
86,Valverde,4483221.728,441758.3195,residential,3447,yes
86,Valverde,4483233.546,441762.0032,residential,3448,yes
86,Valverde,4483231.51,441729.5355,residential,3449,yes
86,Valverde,4483269.788,441742.2709,residential,3450,apartments
86,Valverde,4483259.29,441749.8814,residential,3451,apartments
86,Valverde,4483283.958,441754.5074,residential,3452,apartments
86,Valverde,4483176.72,441701.1906,residential,3453,yes
86,Valverde,4483181.51,441678.819,residential,3454,yes
86,Valverde,4483192.271,441712.4475,residential,3455,yes
86,Valverde,4483213.446,441685.5452,residential,3456,yes
86,Valverde,4483284.733,441661.2598,residential,3457,apartments
86,Valverde,4483451.26,441677.7272,residential,3458,house
86,Valverde,4483460.188,441688.8299,residential,3459,house
86,Valverde,4483499.91,441703.7568,residential,3460,house
86,Valverde,4483519.032,441706.908,residential,3461,house
86,Valverde,4483544.115,441706.8292,residential,3462,house
86,Valverde,4483264.2,441787.6003,residential,3463,apartments
86,Valverde,4483272.276,441824.0728,residential,3464,yes
86,Valverde,4483265.921,441794.2185,residential,3465,apartments
86,Valverde,4483271.531,441773.9411,residential,3466,apartments
86,Valverde,4483279.287,441773.1012,residential,3467,apartments
86,Valverde,4483295.859,441783.5443,residential,3468,apartments
86,Valverde,4483299.286,441789.7611,residential,3469,apartments
86,Valverde,4483306.082,441774.6693,residential,3470,apartments
86,Valverde,4483336.392,441770.0449,residential,3471,apartments
86,Valverde,4482831.761,441280.2077,residential,3472,apartments
86,Valverde,4482824.052,441404.7723,residential,3473,yes
86,Valverde,4482840.901,441401.2303,residential,3474,yes
86,Valverde,4482861.957,441416.2229,residential,3475,yes
86,Valverde,4482868.251,441413.8497,residential,3476,yes
86,Valverde,4482870.578,441272.5047,residential,3477,yes
86,Valverde,4482907.589,441413.3479,residential,3478,yes
86,Valverde,4482939.803,441416.2699,residential,3479,yes
86,Valverde,4482952.004,441421.5763,residential,3480,yes
86,Valverde,4482999.598,441283.7396,residential,3481,yes
86,Valverde,4482901.71,441450.5025,residential,3482,yes
86,Valverde,4482913.762,441446.7864,residential,3483,yes
86,Valverde,4482925.191,441454.4528,residential,3484,yes
86,Valverde,4482928.619,441444.1171,residential,3485,yes
86,Valverde,4482947.56,441446.1392,residential,3486,yes
86,Valverde,4482962.272,441435.0083,residential,3487,yes
86,Valverde,4483003.742,441491.8846,residential,3488,yes
86,Valverde,4483015.805,441461.4301,residential,3489,yes
86,Valverde,4483018.047,441448.6464,residential,3490,yes
86,Valverde,4483026.631,441476.5624,residential,3491,yes
86,Valverde,4483016.415,441343.0055,residential,3492,yes
86,Valverde,4483006.715,441348.1356,residential,3493,yes
86,Valverde,4483014.096,441378.3324,residential,3494,yes
86,Valverde,4483055.119,441406.0218,residential,3495,yes
86,Valverde,4483063.195,441416.3762,residential,3496,yes
86,Valverde,4483066.603,441393.4147,residential,3497,yes
86,Valverde,4483066.005,441309.6128,residential,3498,yes
86,Valverde,4483067.501,441335.1553,residential,3499,yes
86,Valverde,4483080.824,441405.516,residential,3500,yes
86,Valverde,4483077.113,441420.5118,residential,3501,yes
86,Valverde,4483043.795,441462.3354,residential,3502,yes
86,Valverde,4483067.451,441472.0869,residential,3503,yes
86,Valverde,4483057.051,441420.8379,residential,3504,yes
86,Valverde,4483067.424,441442.2999,residential,3505,yes
86,Valverde,4483071.876,441445.8797,residential,3506,yes
86,Valverde,4483072.76,441462.3387,residential,3507,yes
86,Valverde,4483087.039,441429.3671,residential,3508,yes
86,Valverde,4483088.864,441434.5597,residential,3509,yes
86,Valverde,4483095.649,441435.161,residential,3510,yes
86,Valverde,4483097.233,441468.3728,residential,3511,yes
86,Valverde,4483087.302,441381.4477,residential,3512,yes
86,Valverde,4483096.67,441290.3406,residential,3513,yes
86,Valverde,4483077.579,441299.3373,residential,3514,yes
86,Valverde,4483092.878,441420.5763,residential,3515,yes
86,Valverde,4483090.421,441381.1669,residential,3516,yes
86,Valverde,4483102.862,441394.7907,residential,3517,yes
86,Valverde,4483101.703,441412.6249,residential,3518,yes
86,Valverde,4483097.412,441376.1385,residential,3519,yes
86,Valverde,4483113.534,441384.756,residential,3520,yes
86,Valverde,4483116.08,441413.1469,residential,3521,yes
86,Valverde,4483100.864,441437.9424,residential,3522,yes
86,Valverde,4483110.519,441449.3212,residential,3523,yes
86,Valverde,4483118.419,441426.9417,residential,3524,yes
86,Valverde,4483115.195,441472.18,residential,3525,yes
86,Valverde,4483111.999,441484.3336,residential,3526,yes
86,Valverde,4483124.342,441442.2969,residential,3527,yes
86,Valverde,4483123.079,441428.5718,residential,3528,yes
86,Valverde,4483122.242,441469.0672,residential,3529,yes
86,Valverde,4483130.267,441416.0477,residential,3530,yes
86,Valverde,4483123.714,441463.9314,residential,3531,yes
86,Valverde,4483136.862,441483.8201,residential,3532,yes
86,Valverde,4483132.421,441445.7124,residential,3533,yes
86,Valverde,4483147.86,441445.7861,residential,3534,yes
86,Valverde,4483149.145,441461.323,residential,3535,yes
86,Valverde,4483162.316,441445.6689,residential,3536,yes
86,Valverde,4483171.498,441436.1012,residential,3537,yes
86,Valverde,4483178.247,441468.0302,residential,3538,apartments
86,Valverde,4483174.209,441427.478,residential,3539,yes
86,Valverde,4483182.524,441422.7897,residential,3540,yes
86,Valverde,4483182.368,441495.8304,residential,3541,apartments
86,Valverde,4483129.55,441401.54,residential,3542,yes
86,Valverde,4483135.995,441423.0944,residential,3543,yes
86,Valverde,4483151.945,441358.3243,residential,3544,yes
86,Valverde,4483151.94,441380.967,residential,3545,yes
86,Valverde,4483153.774,441394.3812,residential,3546,yes
86,Valverde,4483161.607,441408.8729,residential,3547,yes
86,Valverde,4483164.541,441368.4493,residential,3548,yes
86,Valverde,4483170.358,441377.5292,residential,3549,yes
86,Valverde,4483177.501,441404.2323,residential,3550,yes
86,Valverde,4483186.319,441386.0834,residential,3551,yes
86,Valverde,4482980.698,441252.8846,residential,3552,yes
86,Valverde,4483036.848,441177.1121,residential,3553,residential
86,Valverde,4483041.706,441225.744,residential,3554,yes
86,Valverde,4483059.115,441186.5391,residential,3555,residential
86,Valverde,4483089.136,441184.8589,residential,3556,residential
86,Valverde,4483147.331,441245.334,residential,3557,yes
86,Valverde,4483286.005,441225.8085,residential,3558,yes
86,Valverde,4483516.749,441252.4439,residential,3559,yes
86,Valverde,4483563.048,441237.0189,residential,3560,yes
86,Valverde,4483610.423,441154.5352,residential,3561,yes
86,Valverde,4483267.912,441385.037,residential,3562,yes
86,Valverde,4483341.229,441302.6076,residential,3563,yes
86,Valverde,4483374.053,441411.1242,residential,3564,church
86,Valverde,4483490.021,441325.4349,residential,3565,yes
86,Valverde,4483527.828,441349.5073,residential,3566,terrace
86,Valverde,4483480.804,441392.8094,residential,3567,terrace
86,Valverde,4483471.797,441436.6959,residential,3568,terrace
86,Valverde,4483610.609,441329.4048,residential,3569,house
86,Valverde,4483609.844,441298.4231,residential,3570,apartments
86,Valverde,4483090.636,441566.0181,residential,3571,yes
86,Valverde,4483087.742,441551.9679,residential,3572,yes
86,Valverde,4483087.512,441546.719,residential,3573,yes
86,Valverde,4483093.285,441560.2882,residential,3574,yes
86,Valverde,4483096.215,441539.6443,residential,3575,yes
86,Valverde,4483096.385,441558.0259,residential,3576,yes
86,Valverde,4483101.778,441489.4664,residential,3577,yes
86,Valverde,4483099.9,441537.7244,residential,3578,yes
86,Valverde,4483104.969,441499.509,residential,3579,yes
86,Valverde,4483108.72,441540.011,residential,3580,yes
86,Valverde,4483084.176,441573.0815,residential,3581,yes
86,Valverde,4483081.514,441605.0235,residential,3582,yes
86,Valverde,4483088.635,441585.5659,residential,3583,yes
86,Valverde,4483096.713,441573.8316,residential,3584,yes
86,Valverde,4483115.004,441596.6315,residential,3585,yes
86,Valverde,4483114.277,441602.4033,residential,3586,yes
86,Valverde,4483117.889,441584.4969,residential,3587,yes
86,Valverde,4483112.11,441575.7378,residential,3588,yes
86,Valverde,4483123.958,441619.6428,residential,3589,yes
86,Valverde,4483132.536,441606.1851,residential,3590,yes
86,Valverde,4483118.153,441564.122,residential,3591,yes
86,Valverde,4483109.228,441514.4899,residential,3592,yes
86,Valverde,4483115.295,441557.9993,residential,3593,yes
86,Valverde,4483134.001,441504.171,residential,3594,yes
86,Valverde,4483146.86,441537.1474,residential,3595,apartments
86,Valverde,4483149.625,441550.1206,residential,3596,apartments
86,Valverde,4483160.367,441506.2841,residential,3597,apartments
86,Valverde,4483151.26,441530.557,residential,3598,apartments
86,Valverde,4483164.322,441482.3252,residential,3599,apartments
86,Valverde,4483166.749,441551.7877,residential,3600,apartments
86,Valverde,4483114.011,441628.2722,residential,3601,yes
86,Valverde,4483117.005,441670.2958,residential,3602,yes
86,Valverde,4483118.331,441644.8377,residential,3603,yes
86,Valverde,4483125.197,441640.9797,residential,3604,yes
86,Valverde,4483135.277,441624.718,residential,3605,yes
86,Valverde,4483137.655,441657.8729,residential,3606,yes
86,Valverde,4483143.592,441656.9517,residential,3607,yes
86,Valverde,4483149.447,441656.4086,residential,3608,yes
86,Valverde,4483151.667,441663.5486,residential,3609,yes
86,Valverde,4483186.46,441621.9786,residential,3610,yes
86,Valverde,4483129.745,441614.228,residential,3611,yes
86,Valverde,4483141.186,441594.7433,residential,3612,yes
86,Valverde,4483134.106,441582.8015,residential,3613,yes
86,Valverde,4483131.854,441587.4693,residential,3614,yes
86,Valverde,4483162.676,441578.2377,residential,3615,apartments
86,Valverde,4483178.064,441583.7263,residential,3616,apartments
86,Valverde,4483273.651,441603.0666,residential,3617,apartments
86,Valverde,4483343.365,441589.9481,residential,3618,yes
86,Valverde,4483413.22,441595.8843,residential,3619,terrace
86,Valverde,4483491.178,441599.1615,residential,3620,terrace
86,Valverde,4483183.357,441505.0832,residential,3621,apartments
86,Valverde,4483177.33,441526.6946,residential,3622,apartments
86,Valverde,4483244.837,441488.5786,residential,3623,apartments
86,Valverde,4483294.768,441571.2559,residential,3624,terrace
86,Valverde,4483343.28,441545.3121,residential,3625,apartments
86,Valverde,4483346.332,441507.3368,residential,3626,apartments
86,Valverde,4483431.835,441593.0083,residential,3627,terrace
86,Valverde,4483440.807,441538.0521,residential,3628,terrace
86,Valverde,4483456.246,441531.7769,residential,3629,terrace
86,Valverde,4483580.631,441560.3478,residential,3630,yes
86,Valverde,4483379.821,441612.4979,residential,3631,yes
86,Valverde,4483414.334,441664.4397,residential,3632,house
86,Valverde,4483430.989,441665.6633,residential,3633,house
86,Valverde,4483527.232,441664.9539,residential,3634,terrace
86,Valverde,4483472.912,441627.4088,residential,3635,terrace
86,Valverde,4483584.384,441663.5982,residential,3636,house
86,Valverde,4483512.404,441594.2176,residential,3637,terrace
86,Valverde,4483605.353,441589.9386,residential,3638,terrace
86,Valverde,4483597.224,441613.0463,residential,3639,terrace
86,Valverde,4483668.258,441593.5084,residential,3640,terrace
86,Valverde,4483666.1,441607.8266,residential,3641,terrace
86,Valverde,4483759.461,441576.4823,residential,3642,terrace
86,Valverde,4483766.247,441595.9445,residential,3643,terrace
86,Valverde,4483785.225,441622.4431,residential,3644,house
86,Valverde,4483803.355,441616.2843,residential,3645,house
86,Valverde,4483844.145,441626.0637,residential,3646,house
86,Valverde,4483601.181,441644.4992,residential,3647,house
86,Valverde,4483620.611,441659.911,residential,3648,house
86,Valverde,4483628.771,441660.05,residential,3649,house
86,Valverde,4483654.462,441637.2343,residential,3650,house
86,Valverde,4483658.033,441661.7865,residential,3651,house
86,Valverde,4483677.318,441654.515,residential,3652,house
86,Valverde,4483689.051,441652.223,residential,3653,house
86,Valverde,4483718.495,441664.2588,residential,3654,house
86,Valverde,4483719.542,441639.1194,residential,3655,house
86,Valverde,4483746.288,441632.4441,residential,3656,house
86,Valverde,4483704.626,441536.195,residential,3657,yes
86,Valverde,4483741.252,441537.8635,residential,3658,yes
86,Valverde,4483750.204,441528.6351,residential,3659,yes
86,Valverde,4483766.994,441520.0551,residential,3660,yes
86,Valverde,4483775.476,441500.2381,residential,3661,yes
86,Valverde,4483812.963,441535.4087,residential,3662,terrace
86,Valverde,4483813.843,441549.257,residential,3663,terrace
86,Valverde,4483945.282,441546.1079,residential,3664,house
86,Valverde,4483942.658,441521.3799,residential,3665,house
86,Valverde,4483950.568,441507.9095,residential,3666,house
86,Valverde,4482744.185,441042.7984,residential,3667,house
86,Valverde,4482748.451,441076.0399,residential,3668,house
86,Valverde,4482748.379,441060.6345,residential,3669,house
86,Valverde,4482746.393,441095.6755,residential,3670,house
86,Valverde,4482751.131,441026.108,residential,3671,house
86,Valverde,4482749.607,441042.7574,residential,3672,house
86,Valverde,4482751.446,441078.7855,residential,3673,house
86,Valverde,4482750.708,441057.0368,residential,3674,house
86,Valverde,4482751.606,441095.7047,residential,3675,house
86,Valverde,4482753.057,441024.8703,residential,3676,house
86,Valverde,4482755.545,441043.9215,residential,3677,house
86,Valverde,4482755.037,441081.821,residential,3678,house
86,Valverde,4482753.432,441058.2133,residential,3679,house
86,Valverde,4482756.871,441095.5114,residential,3680,house
86,Valverde,4482757.375,441029.3087,residential,3681,house
86,Valverde,4482757.881,441042.8538,residential,3682,house
86,Valverde,4482760.49,441077.1346,residential,3683,house
86,Valverde,4482758.126,441060.4535,residential,3684,house
86,Valverde,4482757.891,441091.7046,residential,3685,house
86,Valverde,4482781.762,441012.7329,residential,3686,apartments
86,Valverde,4482743.393,440932.5302,residential,3687,residential
86,Valverde,4482752.424,440988.4485,residential,3688,house
86,Valverde,4482751.245,441008.3643,residential,3689,house
86,Valverde,4482753.412,440993.5604,residential,3690,house
86,Valverde,4482756.629,441009.7067,residential,3691,house
86,Valverde,4482760.664,440990.2936,residential,3692,house
86,Valverde,4482757.603,441011.6796,residential,3693,house
86,Valverde,4482783.725,440937.4332,residential,3694,yes
86,Valverde,4482778.127,440956.3114,residential,3695,apartments
86,Valverde,4482895.288,440752.7525,residential,3696,yes
86,Valverde,4483132.595,440830.5498,residential,3697,yes
86,Valverde,4483255.448,440715.7113,residential,3698,roof
86,Valverde,4483428.304,440889.326,residential,3699,yes
86,Valverde,4483035.607,440939.1475,residential,3700,residential
86,Valverde,4483037.423,441009.9133,residential,3701,residential
86,Valverde,4483047.329,440925.2927,residential,3702,residential
86,Valverde,4483049.788,441008.0547,residential,3703,residential
86,Valverde,4483078.621,440920.9769,residential,3704,residential
86,Valverde,4483076.444,441005.4857,residential,3705,residential
86,Valverde,4483220.629,440990.3421,residential,3706,yes
86,Valverde,4483258.693,440999.7667,residential,3707,roof
86,Valverde,4483329.537,440922.2862,residential,3708,yes
86,Valverde,4483344.805,440918.8305,residential,3709,yes
86,Valverde,4482807.341,441047.7534,residential,3710,apartments
86,Valverde,4482807.49,441056.4159,residential,3711,apartments
86,Valverde,4482822.488,441082.2603,residential,3712,apartments
86,Valverde,4482823.704,441098.2862,residential,3713,apartments
86,Valverde,4483036.691,441091.497,residential,3714,residential
86,Valverde,4483059.676,441085.5929,residential,3715,residential
86,Valverde,4483082.005,441103.8004,residential,3716,residential
86,Valverde,4483439.978,440872.9838,residential,3717,roof
86,Valverde,4483377.143,440917.5868,residential,3718,yes
86,Valverde,4483252.667,441462.3414,residential,3719,apartments
86,Valverde,4483355.03,441474.665,residential,3720,yes
86,Valverde,4483388.612,441479.2847,residential,3721,terrace
86,Valverde,4483401.349,441507.8967,residential,3722,terrace
86,Valverde,4483458.657,441461.0012,residential,3723,terrace
86,Valverde,4483457.525,441499.7755,residential,3724,terrace
86,Valverde,4483488.926,441452.8397,residential,3725,house
86,Valverde,4483521.378,441438.5177,residential,3726,terrace
86,Valverde,4483625.816,441469.8111,residential,3727,apartments
86,Valverde,4483646.316,441462.9164,residential,3728,apartments
86,Valverde,4483564.339,441438.7026,residential,3729,apartments
86,Valverde,4483624.345,441292.4276,residential,3730,apartments
86,Valverde,4483667.405,441324.6857,residential,3731,house
86,Valverde,4483685.518,441439.8319,residential,3732,house
86,Valverde,4483684.58,441293.8936,residential,3733,yes
86,Valverde,4483722.744,441368.3316,residential,3734,house
86,Valverde,4483743.312,441358.8286,residential,3735,house
86,Valverde,4483772.186,441426.7611,residential,3736,terrace
86,Valverde,4483782.571,441416.5209,residential,3737,terrace
86,Valverde,4483763.843,441369.6586,residential,3738,house
86,Valverde,4483739.743,441451.1793,residential,3739,yes
86,Valverde,4483747.264,441470.5774,residential,3740,yes
86,Valverde,4483758.184,441472.5997,residential,3741,yes
86,Valverde,4483772.55,441488.063,residential,3742,yes
86,Valverde,4483794.503,441459.449,residential,3743,terrace
86,Valverde,4483835.774,441471.7519,residential,3744,terrace
86,Valverde,4483839.863,441436.9778,residential,3745,house
86,Valverde,4483856.514,441456.5799,residential,3746,house
86,Valverde,4483868.193,441477.7863,residential,3747,house
86,Valverde,4483879.583,441468.4384,residential,3748,house
86,Valverde,4483737.791,441230.1152,residential,3749,yes
86,Valverde,4483782.055,441188.2494,residential,3750,yes
86,Valverde,4483910.376,441474.839,residential,3751,house
86,Valverde,4483928.94,441471.1023,residential,3752,house
86,Valverde,4483942.063,441467.8274,residential,3753,house
86,Valverde,4483965.998,441468.8457,residential,3754,house
86,Valverde,4483999.54,441459.8785,residential,3755,house
86,Valverde,4484019.509,441438.3015,residential,3756,house
86,Valverde,4484023.859,441491.1003,residential,3757,house
86,Valverde,4484034.077,441445.087,residential,3758,house
86,Valverde,4484042.289,441482.3318,residential,3759,house
86,Valverde,4484052.511,441435.5723,residential,3760,house
86,Valverde,4483779.685,441375.7188,residential,3761,house
86,Valverde,4483794.648,441385.2384,residential,3762,house
86,Valverde,4483815.155,441402.2687,residential,3763,house
86,Valverde,4483833.322,441408.0964,residential,3764,house
86,Valverde,4483845.586,441422.6704,residential,3765,house
86,Valverde,4483997.694,441345.4571,residential,3766,yes
86,Valverde,4484058.943,441466.0243,residential,3767,house
86,Valverde,4484073.543,441445.5723,residential,3768,house
86,Valverde,4484077.487,441476.8389,residential,3769,house
86,Valverde,4484092.493,441487.2575,residential,3770,house
86,Valverde,4484118.059,441445.2672,residential,3771,house
86,Valverde,4484120.603,441455.7135,residential,3772,house
86,Valverde,4484129.456,441498.3884,residential,3773,house
86,Valverde,4484144.698,441450.2224,residential,3774,house
86,Valverde,4484163.323,441453.9585,residential,3775,house
86,Valverde,4484175.425,441472.4707,residential,3776,house
86,Valverde,4484185.403,441473.9676,residential,3777,house
86,Valverde,4484210.611,441476.025,residential,3778,house
86,Valverde,4484252.681,441497.8723,residential,3779,house
86,Valverde,4484282.482,441446.3031,residential,3780,yes
86,Valverde,4483760.784,441662.2398,residential,3781,house
86,Valverde,4483766.609,441629.198,residential,3782,house
86,Valverde,4483815.51,441653.0466,residential,3783,house
86,Valverde,4483843.988,441658.1188,residential,3784,house
86,Valverde,4483861.504,441639.936,residential,3785,house
86,Valverde,4483894.064,441633.6256,residential,3786,house
86,Valverde,4483912.702,441640.0212,residential,3787,house
86,Valverde,4483939.037,441647.3845,residential,3788,house
86,Valverde,4483961.783,441651.5639,residential,3789,house
86,Valverde,4483979.443,441668.1566,residential,3790,house
86,Valverde,4483847.118,441586.6047,residential,3791,house
